,episode reward,episode,Method
334,-177.51634905515658,35,DDPG-PER
335,-176.37444686762834,36,DDPG-PER
336,-151.71179807051737,37,DDPG-PER
337,-152.2366042228893,38,DDPG-PER
338,-123.22726628199601,39,DDPG-PER
339,-168.86557930767862,40,DDPG-PER
340,-169.3651744798349,41,DDPG-PER
341,-169.719262353411,42,DDPG-PER
342,-246.2530450060495,43,DDPG-PER
343,-247.06671398217185,44,DDPG-PER
344,-275.3335760479473,45,DDPG-PER
345,-250.63073619100012,46,DDPG-PER
346,-250.04927828551362,47,DDPG-PER
347,-245.15703239422973,48,DDPG-PER
348,-303.2448237652308,49,DDPG-PER
349,-228.21411510626808,50,DDPG-PER
350,-253.223269917226,51,DDPG-PER
351,-253.74373953172577,52,DDPG-PER
352,-202.54844821821084,53,DDPG-PER
353,-168.47624818843295,54,DDPG-PER
354,-144.35335840029,55,DDPG-PER
355,-143.89137359433226,56,DDPG-PER
356,-143.73151011953775,57,DDPG-PER
357,-122.85190086957195,58,DDPG-PER
358,-99.06111875733185,59,DDPG-PER
359,-123.88477285335048,60,DDPG-PER
360,-99.50840434405069,61,DDPG-PER
361,-99.33327130829923,62,DDPG-PER
362,-75.31485436737805,63,DDPG-PER
363,-123.29947020565166,64,DDPG-PER
364,-122.47951349908188,65,DDPG-PER
365,-147.1004849954508,66,DDPG-PER
366,-167.68311704833857,67,DDPG-PER
367,-192.30080095140076,68,DDPG-PER
368,-166.28418795127155,69,DDPG-PER
369,-166.63254909733118,70,DDPG-PER
370,-165.66442780796197,71,DDPG-PER
371,-120.26320252282817,72,DDPG-PER
372,-119.82870303592395,73,DDPG-PER
373,-73.21553839206703,74,DDPG-PER
374,-73.93932559428984,75,DDPG-PER
375,-98.35645041771632,76,DDPG-PER
376,-122.27018478070838,77,DDPG-PER
377,-98.27083807582936,78,DDPG-PER
378,-122.78280953523506,79,DDPG-PER
379,-122.1696769273682,80,DDPG-PER
380,-96.9761100307883,81,DDPG-PER
381,-97.29765545926901,82,DDPG-PER
382,-164.36862856250974,83,DDPG-PER
383,-214.24198803021486,84,DDPG-PER
384,-213.99469442631198,85,DDPG-PER
385,-216.04731843630245,86,DDPG-PER
386,-241.66363721487832,87,DDPG-PER
387,-199.71340649701028,88,DDPG-PER
388,-150.5284243973686,89,DDPG-PER
389,-172.2157481107346,90,DDPG-PER
390,-172.23498848096534,91,DDPG-PER
391,-122.557479121043,92,DDPG-PER
392,-97.94793997540987,93,DDPG-PER
393,-96.16186894206896,94,DDPG-PER
394,-73.90408093948591,95,DDPG-PER
395,-48.947399311898835,96,DDPG-PER
396,-72.24811427655338,97,DDPG-PER
397,-144.26246694655615,98,DDPG-PER
398,-161.3124976478523,99,DDPG-PER
399,-364.0330883496129,100,DDPG-PER
400,-1067.1472613339006,1,DDPG-PER
401,-1322.5543066164266,2,DDPG-PER
402,-1141.0985169913954,3,DDPG-PER
403,-1170.0162217220322,4,DDPG-PER
404,-1213.2953173492772,5,DDPG-PER
405,-1168.7839058150403,6,DDPG-PER
406,-1303.8151504345697,7,DDPG-PER
407,-1474.2957127604213,8,DDPG-PER
408,-1529.829680028346,9,DDPG-PER
409,-1535.0799898870705,10,DDPG-PER
410,-1501.656642121769,11,DDPG-PER
411,-1445.6674122769903,12,DDPG-PER
412,-1300.445861412436,13,DDPG-PER
